date,price,total_volume,market_cap,coin_name
2021-05-28,14.67355764610369,30983631.64860583,641034136.0381197,flow
2021-05-29,13.22300736005899,31051982.665578257,575498363.5830814,flow
2021-05-30,13.45860448104773,37368356.37928375,589313632.0537769,flow
2021-05-31,13.577204188068597,20093298.57957229,592934503.6880902,flow
2021-06-01,13.912656901719481,19509480.64296736,605195234.4436337,flow
2021-06-02,13.432015306679029,12890587.886617957,602287418.4369925,flow
2021-06-03,14.194486127022197,17211786.694457423,637001598.2050235,flow
2021-06-04,14.84345420612383,24747904.88258937,667744684.5694374,flow
2021-06-05,14.95101143723769,63768073.8414599,669939675.544406,flow
2021-06-06,14.01185199015191,26148716.1719764,627246726.0999879,flow
2021-06-07,14.186277785961508,47441618.79120825,635688494.6043591,flow
2021-06-08,13.415469544168833,25955706.746473286,608029609.75526,flow
2021-06-09,12.33249461660307,27358346.06464763,570339130.668078,flow
2021-06-10,12.55493679991437,19276960.70058115,580491869.9364597,flow
2021-06-11,12.405876216504803,12289409.035705496,571118597.7080703,flow
2021-06-12,12.713485444914546,30856215.854171112,582643916.5335699,flow
2021-06-13,11.915435892009372,14638753.706679234,550537176.5756769,flow
2021-06-14,12.031165023890326,13603121.047671188,553486107.7003425,flow
2021-06-15,12.362751784897402,14578479.552005554,569085806.0930248,flow
2021-06-16,12.39274751384439,21062609.277221903,585922822.556403,flow
2021-06-17,11.797774568470409,26457146.62897826,557997348.5262376,flow
2021-06-18,11.94383143559998,26259522.077807408,562328351.169909,flow
2021-06-19,10.236789581123832,43300591.40141076,485204543.6141232,flow
2021-06-20,10.046022862904147,40957942.66406563,475230925.6403343,flow
2021-06-21,9.436315763206888,44649211.63099569,446260972.33943146,flow
2021-06-22,7.281802138271536,51317977.957848,344638403.3339112,flow
2021-06-23,7.130962272553303,40468165.95899873,342168178.4380609,flow
2021-06-24,8.55959136495359,53082334.85824729,416880372.73265797,flow
2021-06-25,8.728393331283202,30938571.661795285,423742318.72798073,flow
2021-06-26,8.054260091872948,39641007.56087429,390768775.65144116,flow
2021-06-27,7.9310267297552475,39236824.0396727,384387095.191251,flow
2021-06-28,8.538466715095682,31227476.181276307,414227762.74350125,flow
2021-06-29,8.777482499294445,26669612.43878536,425726385.12611145,flow
2021-06-30,9.38716028503892,30920513.716672894,466907868.2560238,flow
2021-07-01,9.489136263617638,27386925.323717423,471603868.2172261,flow
2021-07-02,9.162659864827578,23270997.766849756,454826566.68110174,flow
2021-07-03,9.660730285359474,53248569.69110589,480271385.2232806,flow
2021-07-04,10.696861811032043,54643958.61369242,529637738.1445288,flow
2021-07-05,11.162643242696586,54671044.632519454,555325287.3408026,flow
2021-07-06,10.422896429610718,31096788.559680846,518352558.51597893,flow
2021-07-07,11.723646696649963,53246269.354041055,598763632.0602555,flow
2021-07-08,15.979541998089005,333987947.2172206,814118145.4268421,flow
2021-07-09,13.719244163571195,78821075.91300848,698018538.3724549,flow
2021-07-10,15.522036928266665,230342451.14325443,781935947.4195107,flow
2021-07-11,18.562617465099763,165092884.92234346,945703725.9120752,flow
2021-07-12,19.579915029776707,516814328.830124,997615385.7955437,flow
2021-07-13,16.769215122862217,41482984.123625994,873896817.9531516,flow
2021-07-14,16.813147303816205,82450375.54434606,878589460.4337211,flow
2021-07-15,18.23990175982068,286769310.5814305,929193161.6116301,flow
2021-07-16,17.405658182261398,101340813.53837036,908194890.3152467,flow
2021-07-17,16.907878337612058,64201695.24822544,870813338.2685082,flow
2021-07-18,15.210442266284494,34965605.948837526,793982196.549029,flow
2021-07-19,15.078106223439253,25829100.184825387,801062842.2728198,flow
2021-07-20,13.680554969018202,21850468.049066026,714013808.3669858,flow
2021-07-21,12.14961462182448,62413403.250689894,650099273.0825242,flow
2021-07-22,14.403254372120683,82775598.01861873,766278302.5207698,flow
2021-07-23,16.5745874002733,101191687.72930798,884925384.0471784,flow
2021-07-24,19.740229561001208,608728806.5469178,1051336773.8492876,flow
2021-07-25,20.552176760951998,502401125.06731695,1096860574.2503228,flow
2021-07-26,20.01201648290615,188693036.64322585,1066284989.3639582,flow
2021-07-27,18.318065264295278,179172544.18699834,979360298.6074034,flow
2021-07-28,18.460881631044845,249197008.51998824,1009507919.9149446,flow
2021-07-29,18.182970290501284,58809850.24116853,992961913.5033201,flow
2021-07-30,18.324248081459753,108934851.13007922,1001361045.5465139,flow
2021-07-31,23.619969797523073,1749168257.2967682,1288187080.7326255,flow
2021-08-01,24.107027242829272,1042585032.1886955,1325031869.8300414,flow
2021-08-02,21.28939611815143,349204920.271668,1163081966.3908925,flow
2021-08-03,22.27516770190665,260031515.41772282,1217695895.9347694,flow
2021-08-04,20.971409149231413,54407940.710431725,1171023482.0801103,flow
2021-08-05,22.3799756104674,185603667.03253752,1246052527.692358,flow
2021-08-06,22.424164121154273,168390575.78836182,1252148227.946932,flow
2021-08-07,22.34223617771667,48073141.06703258,1249580605.6918204,flow
2021-08-08,22.678157776796425,183940871.00019816,1269650427.949519,flow
2021-08-09,21.826138816756306,141184571.028156,1220235890.2449648,flow
2021-08-10,22.047672193651426,108485637.25667545,1226968462.9862163,flow
2021-08-11,23.21471758149834,366978012.8540911,1322092210.6813009,flow
2021-08-12,23.87743313851571,518460228.00551236,1352904433.725153,flow
2021-08-13,22.514429145925362,59806629.01805924,1284212095.0484617,flow
2021-08-14,23.580464438466752,181228293.81365007,1343586152.9717999,flow
2021-08-15,23.37257995693442,140185225.79708332,1333585989.2702243,flow
2021-08-16,22.97565660726301,89042599.77476126,1312449327.449167,flow
2021-08-17,22.87025300985569,136868715.82545513,1305492862.0160065,flow
2021-08-18,22.126295858652878,339200496.93652093,1294387449.3906467,flow
2021-08-19,22.62380088270355,256801816.93706664,1317428867.1211004,flow
2021-08-20,22.11658486266103,40664630.7971068,1284638617.6885579,flow
2021-08-21,23.321308963142,152754305.2453459,1357115078.9121604,flow
2021-08-22,23.205524586621443,86330741.13577794,1354125349.5141566,flow
2021-08-23,22.998665152825737,31205266.540447623,1341814280.6336303,flow
2021-08-24,24.037329146604073,162435318.06084973,1403602449.6155396,flow
2021-08-25,21.82973040877619,90021829.70385689,1309239805.870084,flow
2021-08-26,22.079622256888182,87460769.3538408,1313067144.2284124,flow
2021-08-27,21.499541893994977,76410880.87789844,1280137319.0077612,flow
2021-08-28,21.8998665904737,54815791.65815866,1306132238.624295,flow
2021-08-29,21.707344686786964,31927627.745162077,1291570164.0148144,flow
2021-08-30,27.540017037985532,788701528.8891962,1657543724.613621,flow
2021-08-31,24.951122729654937,229841648.6538211,1498281527.4830372,flow
2021-09-01,25.08686938968596,381053791.518162,1526171896.4635227,flow
2021-09-02,25.794646060462952,216188921.82157597,1564744660.9859624,flow
2021-09-03,25.278525329487614,125091990.63198593,1535742271.2831922,flow
2021-09-04,25.444307667943963,162233415.7667605,1546173457.4477096,flow
2021-09-05,25.848355316946396,229988820.14793587,1566398163.8838356,flow
2021-09-06,26.179894769592497,231168833.89523014,1590852288.751804,flow
2021-09-07,25.831433745464714,139325862.44518292,1567893994.0073597,flow
2021-09-08,21.417859010723976,105213551.72414152,1326563812.3802,flow
2021-09-09,21.24441470533705,247118365.61406496,1302692949.3750389,flow
2021-09-10,21.528762054140227,71142798.61604396,1335678879.5656996,flow
2021-09-11,20.080094659555723,45164436.71286707,1238956472.1320598,flow
2021-09-12,20.27304654585892,24556083.91488527,1256793714.2921438,flow
2021-09-13,20.81608068814927,26577153.22578225,1290787663.311908,flow
2021-09-14,19.72496975116514,61671017.44675031,1222356190.0559344,flow
2021-09-15,22.47781812259279,231808684.34673807,1422915418.9895713,flow
2021-09-16,22.027893242966925,60301228.67688782,1392122713.7439892,flow
2021-09-17,21.229387667558154,49113497.30264831,1340424082.0996788,flow
2021-09-18,20.67525822473817,34787945.84705788,1308634474.5498602,flow
2021-09-19,20.641618658456302,41799107.92491641,1305918036.29575,flow
2021-09-20,20.219044543547973,61514725.75434348,1282882826.388934,flow
2021-09-21,17.54749115686029,104975866.95614195,1107087087.913054,flow
2021-09-22,15.530491827896013,43560453.61973156,999516480.3522191,flow
2021-09-23,17.598753292411836,102576726.7732873,1132153805.202291,flow
2021-09-24,18.400497726040328,87507395.806279,1185784035.945824,flow
2021-09-25,16.79557956455056,95711135.47819641,1083693049.9860795,flow
2021-09-26,16.650407090589816,69829000.01831469,1072815867.4834313,flow
2021-09-27,15.722566135120067,63631326.013638675,1013210326.4233016,flow
2021-09-28,15.571245534849883,27002968.394531686,1008426400.4421548,flow
2021-09-29,15.199233083990796,28830146.305320315,1011431762.3598378,flow
2021-09-30,15.10577479573256,27260186.18965239,991233998.0898442,flow
2021-10-01,15.901213153816926,26388923.534948155,1044263253.1618732,flow
2021-10-02,17.654838500919706,47480200.92983384,1160021339.0340564,flow
2021-10-03,18.65835673322022,47673701.581349015,1225288815.552565,flow
2021-10-04,19.104390995039804,24819855.956243377,1255134759.5916274,flow
2021-10-05,20.613104388907253,109677581.71177123,1354415956.8018456,flow
2021-10-06,20.535902806371112,224000214.19219425,1375071178.2936008,flow
2021-10-07,19.17190574359614,52607605.67960361,1283445680.9482133,flow
2021-10-08,19.432542916479175,88289182.78264058,1300146906.3331618,flow
2021-10-09,18.83812813566617,24765244.79875632,1246380671.739607,flow
2021-10-10,19.93175821947432,90166602.6904102,1330859111.6342096,flow
2021-10-11,19.14860686072619,92608378.67459291,1284481788.8047266,flow
2021-10-12,18.800931270445883,96340966.42285429,1188317022.8192384,flow
2021-10-13,17.90455537588393,118675281.99453054,1225419354.3828921,flow
2021-10-14,18.649851310667465,102408983.79584678,1268009347.2824283,flow
2021-10-15,18.67941558449835,70304389.77961658,1273398829.3645914,flow
2021-10-16,17.613649091132757,46256382.719067164,1188157739.527015,flow
2021-10-17,16.615039868366942,192699109.272976,5042655934.308929,flow
2021-10-18,15.434140636131156,369499729.22080654,4739722642.482748,flow
2021-10-19,14.803458525107105,257470291.35865405,4509138213.640823,flow
2021-10-20,13.363294474459927,153828812.02562717,4113562578.563391,flow
2021-10-21,14.12749137197505,234501876.85453466,4416876100.624691,flow
2021-10-22,14.505709095947145,369762035.13686067,4466127644.740173,flow
2021-10-23,13.69690954484906,102822631.23948877,4206203678.823674,flow
2021-10-24,13.39113916447689,73492791.59343927,4102253515.570719,flow
2021-10-25,13.192268439612512,61651175.02140029,4048733499.771865,flow
2021-10-26,13.468981655797654,68179096.76559226,4130390032.918224,flow
2021-10-27,13.128731936156795,85283258.76346613,4061358919.5119305,flow
2021-10-28,11.872566600562982,102499032.47032805,3657619884.2968864,flow
2021-10-29,12.758269191309601,87071064.79564205,3903817465.8561463,flow
2021-10-30,13.674938279936491,215854874.724228,4212070079.0736914,flow
2021-10-31,14.83746273823419,486027676.34044707,4556616038.173663,flow
2021-11-01,14.015152250840483,514093823.38769454,4323273854.646114,flow
2021-11-02,14.103429505712688,218221852.46186888,4330750812.664545,flow
2021-11-03,14.379415021318964,236167362.73675412,4434637085.514408,flow
2021-11-04,14.014139955075818,170835090.06747392,4338518183.474936,flow
2021-11-05,13.9074800835692,84336143.18531425,4271357602.1346407,flow
2021-11-06,13.937819568377233,88962260.12300736,4310351964.384685,flow
2021-11-07,13.850442673729077,60107959.19281277,4268542775.0263433,flow
2021-11-08,13.84220073103794,35318415.437250376,4283380236.4059014,flow
2021-11-09,13.97212768767311,125769248.2193437,4335709031.487077,flow
2021-11-10,13.68860359347672,67084795.828381665,4261115459.9192715,flow
2021-11-11,12.90445192031133,85543297.02539645,4008293260.06747,flow
2021-11-12,13.186514584573409,47149298.34425758,4093512716.318084,flow
2021-11-13,12.883924074198704,51021205.212017305,4002299488.102285,flow
2021-11-14,13.216018381013733,40141262.87504073,4099210278.2510448,flow
2021-11-15,13.052063982889353,27861237.585084867,4038155387.903709,flow
2021-11-16,13.310325341640604,163634646.4471879,4133968414.8371463,flow
2021-11-17,12.675122005781152,111421310.65381484,3958062748.867249,flow
2021-11-18,12.598074955481597,96090270.67718403,3922799190.4503064,flow
2021-11-19,11.714015387961986,119509613.91768226,3651939967.222595,flow
2021-11-20,12.391913151476567,78441772.24338238,3844930589.919896,flow
2021-11-21,12.959034926980177,79322502.41354959,4041268326.6272225,flow
2021-11-22,14.042448113797569,250941615.5677061,4387090195.141227,flow
2021-11-23,13.485398000392506,270921722.3102689,4205009278.1690598,flow
2021-11-24,13.209235004226136,134547822.67643774,4133914447.547834,flow
2021-11-25,13.023947129430931,119162294.35778667,4080329821.117312,flow
2021-11-26,13.236288605831657,133578926.00646012,4152567041.945064,flow
2021-11-27,11.703057672966162,134869644.20565662,3658946608.721192,flow
2021-11-28,11.821433955291148,61496821.75404891,3695399298.299655,flow
2021-11-29,12.26924609823827,140131495.0196099,3843146633.6455846,flow
2021-11-30,12.803238988863525,110732768.29589386,4009865882.372693,flow
2021-12-01,12.420903892929017,87681827.89095372,3907992395.8265038,flow
2021-12-02,12.293802235640843,55310101.63808358,3862752324.377287,flow
2021-12-03,12.048637735853125,83275685.7822268,3789964718.7028,flow
2021-12-04,11.582592474794893,61427027.12244253,3642051701.2169724,flow
2021-12-05,9.90833025802307,145911132.0260077,3109134965.914234,flow
2021-12-06,9.23254632595712,66949583.37956651,2896344990.6138883,flow
2021-12-07,9.629048455681868,109839856.70489033,3026900454.7376046,flow
2021-12-08,10.069483764782737,68470186.48242079,3177097756.0595255,flow
2021-12-09,9.981739281537768,64719130.75705289,3144869078.528511,flow
2021-12-10,9.293568052116008,45410154.93922541,2950246284.5543184,flow
2021-12-11,8.807147012122407,67994171.24887282,2796971028.253327,flow
2021-12-12,9.20359278557935,61265917.21159952,2914920322.9286847,flow
2021-12-13,9.200993605933784,42177070.18416904,2913497132.776009,flow
2021-12-14,8.621769763914584,51091922.106635615,2724230312.435466,flow
2021-12-15,8.664745158639091,51540944.604596406,2739237572.065239,flow
2021-12-16,9.062993669398358,71308375.68973106,2866639396.2635813,flow
2021-12-17,8.709638341253635,57327134.78540514,2759219299.701285,flow
2021-12-18,8.549210912390567,56478684.15800033,2713650536.340349,flow
2021-12-19,8.606603994165004,35669628.366663076,2728169035.400151,flow
2021-12-20,8.48137905101183,39223808.39811819,2688267981.9995747,flow
2021-12-21,8.322033641953276,48235802.47310874,2644297189.4919496,flow
2021-12-22,8.478747539824045,50898044.42347814,2687398905.314364,flow
2021-12-23,8.632028220234355,51514182.30738462,2734244802.582592,flow
2021-12-24,9.39041787120776,135718715.4085603,2976616881.872232,flow
2021-12-25,9.223323260677407,81113697.19242908,2922802587.835541,flow
2021-12-26,9.290344886463942,36896774.61326227,2951894740.085484,flow
2021-12-27,9.337529727849304,41806165.59254514,2956951933.658696,flow
2021-12-28,9.539791490345367,62363837.95807545,3025504227.861023,flow
2021-12-29,8.845821885151317,59116511.33286914,2817593975.625195,flow
